entry_id,user_id,contest_id,entry_time,entry_fee,bonus_funds_used,cash_used,payout_amount,status
1633,1232,45,2024-11-24 23:38:51,20,0,20,30.0,completed
1634,2336,163,2024-09-02 22:34:23,10,10,0,0,completed
1635,4355,207,2025-01-07 12:36:38,20,0,20,0,completed
1636,4846,277,2024-10-11 00:15:31,50,50,0,0,completed
1637,2799,51,2025-01-17 23:30:29,5,0,5,0,completed
1638,2015,147,2024-12-01 22:36:13,25,0,25,25,cancelled
1639,4034,412,2024-11-01 17:21:20,25,25,0,0,completed
1640,1805,459,2024-10-08 14:57:18,50,0,50,0,completed
1641,1826,157,2024-10-24 02:58:04,20,0,20,0,completed
1642,707,188,2024-10-22 15:10:28,5,0,5,50,completed
1643,3932,327,2024-11-20 10:09:33,50,0,50,250,completed
1644,2079,156,2024-12-17 23:26:56,10,10,0,0,completed
1645,3812,35,2024-09-29 18:04:26,10,0,10,0,completed
1646,3223,267,2024-12-03 05:12:24,100,0,100,0,completed
1647,3524,417,2024-11-13 01:38:35,20,20,0,0,completed
1648,2247,399,2024-11-28 17:19:48,25,0,25,0,completed
1649,4177,457,2024-09-01 12:38:54,10,0,10,0,completed
1650,339,334,2025-01-02 08:43:50,20,0,20,0,completed
1651,555,421,2024-11-10 13:17:17,25,0,25,0,completed
1652,4233,58,2024-12-23 17:08:11,25,0,25,0,completed
1653,3210,233,2024-10-05 13:36:33,10,0,10,0,completed
1654,3159,14,2024-10-31 03:25:31,10,0,10,0,completed
1655,3987,269,2024-11-04 15:45:09,25,0,25,0,completed
1656,295,112,2024-11-25 20:16:55,100,0,100,2000,completed
1657,3125,101,2024-10-24 06:23:27,5,0,5,100,completed
1658,846,399,2024-11-29 11:27:19,25,0,25,0,completed
1659,1699,344,2024-09-02 19:20:57,100,100,0,0,completed
1660,1961,296,2024-09-21 22:23:19,50,25,25,0,completed
1661,460,267,2024-12-03 08:27:28,100,0,100,0,completed
1662,983,443,2024-10-13 00:50:42,50,50,0,50,cancelled
1663,1415,247,2024-12-13 11:57:54,100,0,100,300,completed
1664,1074,183,2024-09-29 18:55:33,100,0,100,100,cancelled
1665,419,208,2024-11-20 19:31:25,100,0,100,0,completed
1666,1481,345,2024-09-04 22:20:51,5,0,5,0,completed
1667,461,495,2025-01-05 17:23:30,25,10,15,0,completed
1668,960,283,2025-01-22 04:56:30,25,15,10,0,completed
1669,2997,352,2024-10-13 01:57:39,25,0,25,500,completed
1670,4243,173,2024-12-24 18:58:03,100,0,100,0,completed
1671,126,163,2024-09-03 06:26:31,10,10,0,0,completed
1672,2724,131,2024-10-06 02:06:51,20,20,0,40,completed
1673,1227,28,2025-01-25 03:55:23,100,10,90,0,completed
1674,2916,229,2025-01-01 13:57:38,50,0,50,0,completed
1675,2274,328,2024-10-23 08:23:22,5,0,5,0,completed
1676,2156,430,2024-11-05 22:48:08,10,0,10,0,completed
1677,1336,122,2024-10-04 12:44:37,25,10,15,37.5,completed
1678,3589,494,2024-08-31 12:05:31,100,0,100,0,completed
1679,887,258,2024-09-26 21:04:32,50,0,50,0,completed
1680,4290,437,2024-11-18 14:41:52,5,0,5,0,completed
1681,4942,465,2024-10-14 04:08:53,20,0,20,400,completed
1682,2393,383,2024-08-31 20:26:41,5,0,5,5,cancelled
1683,2425,293,2024-09-07 17:18:32,100,0,100,0,completed
1684,3257,385,2024-11-30 00:25:33,100,5,95,0,completed
1685,4851,445,2025-01-19 22:44:54,20,20,0,20,cancelled
1686,4741,344,2024-09-02 23:52:46,100,60,40,0,completed
1687,3409,368,2024-10-10 23:39:22,50,0,50,0,completed
1688,3059,317,2024-09-02 05:59:37,100,0,100,150.0,completed
1689,4152,13,2024-11-06 17:48:05,5,0,5,0,completed
1690,755,170,2024-10-19 00:52:53,50,10,40,0,completed
1691,2327,72,2024-12-12 12:08:08,100,50,50,0,completed
1692,4575,34,2024-09-10 23:15:42,5,5,0,5,cancelled
1693,4066,269,2024-11-05 05:48:35,25,0,25,0,completed
1694,25,298,2024-10-07 00:50:55,5,0,5,0,completed
1695,1036,308,2024-12-21 13:39:09,25,25,0,500,completed
1696,940,115,2024-11-23 13:08:05,25,0,25,0,completed
1697,123,312,2024-11-26 03:20:14,10,0,10,100,completed
1698,2444,262,2024-09-19 23:36:22,10,0,10,50,completed
1699,1672,415,2024-10-21 09:54:27,10,0,10,0,completed
1700,4073,37,2025-01-09 08:05:39,5,0,5,0,completed
1701,2781,479,2025-01-18 04:32:32,25,0,25,0,completed
1702,8,211,2024-10-27 04:20:22,25,0,25,250,completed
1703,215,102,2024-09-24 07:05:05,100,0,100,0,completed
1704,2973,431,2025-01-25 05:29:45,10,0,10,0,completed
1705,2585,157,2024-10-23 17:52:04,20,10,10,0,completed
1706,2920,411,2024-11-26 17:55:36,100,0,100,0,completed
1707,4080,305,2024-09-14 23:28:32,50,0,50,0,completed
1708,2356,19,2024-09-20 12:13:14,20,10,10,0,completed
1709,3751,198,2024-11-13 16:11:57,5,0,5,0,completed
1710,3062,189,2024-10-06 05:58:31,50,0,50,0,completed
1711,4188,11,2024-11-19 18:29:15,50,0,50,150,completed
1712,532,149,2024-12-14 15:37:51,20,0,20,60,completed
1713,64,131,2024-10-07 06:00:58,20,0,20,0,completed
1714,2945,379,2024-12-01 14:36:09,10,10,0,30,completed
1715,3231,413,2024-10-01 02:18:47,100,0,100,0,completed
1716,4252,245,2024-11-13 11:23:27,10,0,10,0,completed
1717,2967,200,2025-01-15 20:15:51,10,0,10,10,cancelled
1718,4350,264,2024-12-16 16:09:01,5,0,5,0,completed
1719,878,199,2025-01-27 09:31:55,50,0,50,0,completed
1720,2898,330,2024-12-21 07:26:03,20,0,20,0,completed
1721,2069,492,2024-10-07 09:46:29,25,0,25,0,completed
1722,439,227,2025-01-02 17:39:46,5,0,5,0,completed
1723,685,151,2025-01-24 19:18:25,100,0,100,0,completed
1724,368,158,2024-12-16 22:42:00,100,0,100,0,completed
1725,3817,344,2024-09-02 19:30:54,100,0,100,0,completed
1726,2832,425,2024-12-05 22:26:10,100,0,100,0,completed
1727,2699,476,2025-01-07 23:35:07,100,0,100,0,completed
1728,3165,67,2024-11-28 08:52:00,20,0,20,0,completed
1729,4556,241,2024-12-26 06:13:08,25,25,0,0,completed
1730,2117,463,2024-11-02 03:38:50,10,0,10,200,completed
1731,4558,248,2025-01-11 04:16:25,5,0,5,0,completed
1732,2715,249,2024-10-19 09:17:05,20,0,20,0,completed
1733,1628,272,2024-09-22 04:07:25,25,0,25,0,completed
1734,1549,455,2024-11-11 23:41:16,20,0,20,0,completed
1735,4945,344,2024-09-03 10:39:38,100,10,90,0,completed
1736,199,105,2025-01-24 16:15:00,20,0,20,20,cancelled
1737,4992,187,2024-10-31 04:57:58,100,0,100,0,completed
1738,242,439,2024-09-28 22:04:51,5,0,5,0,completed
1739,1162,59,2025-01-04 15:15:21,100,0,100,0,completed
1740,1120,480,2024-09-02 09:15:57,100,10,90,2000,completed
1741,2287,200,2025-01-15 20:38:25,10,0,10,10,cancelled
1742,3593,426,2024-11-28 19:13:06,100,0,100,500,completed
1743,136,222,2024-11-20 02:01:07,100,0,100,0,completed
1744,1091,78,2024-10-01 00:01:59,100,0,100,100,cancelled
1745,2825,403,2024-10-10 07:23:22,25,0,25,0,completed
1746,1893,285,2024-10-15 05:54:33,25,0,25,500,completed
1747,3674,295,2024-11-25 15:15:38,100,0,100,0,completed
1748,2102,15,2025-01-14 20:48:38,25,0,25,0,completed
1749,4266,482,2024-09-26 20:27:01,50,0,50,0,completed
1750,564,492,2024-10-06 15:25:12,25,0,25,0,completed
1751,697,135,2024-10-24 18:10:30,5,0,5,0,completed
1752,2075,374,2025-01-27 03:20:32,25,0,25,125,completed
1753,3486,236,2024-12-27 09:50:20,10,0,10,0,completed
1754,3828,107,2024-10-03 18:34:41,10,0,10,0,completed
1755,769,53,2025-01-15 02:45:07,10,0,10,0,completed
1756,3827,69,2024-12-27 02:19:58,20,0,20,0,completed
1757,2870,293,2024-09-08 06:25:28,100,0,100,0,completed
1758,4151,387,2024-11-04 00:07:30,100,0,100,0,completed
1759,3871,335,2024-12-23 10:14:18,20,20,0,0,completed
1760,2196,259,2024-10-17 16:29:01,25,0,25,0,completed
1761,306,425,2024-12-06 23:37:53,100,10,90,0,completed
1762,2781,468,2024-10-19 06:58:08,5,0,5,5,cancelled
1763,1533,479,2025-01-18 18:13:18,25,0,25,0,completed
1764,3822,441,2024-11-14 09:16:45,50,0,50,0,completed
1765,1226,479,2025-01-17 17:59:31,25,0,25,0,completed
1766,2928,463,2024-11-02 10:16:12,10,10,0,30,completed
1767,1008,290,2024-11-18 14:24:14,50,25,25,0,completed
1768,2302,49,2024-09-09 20:57:45,20,0,20,0,completed
1769,2904,266,2024-12-30 11:21:56,5,0,5,0,completed
1770,1216,486,2024-09-26 08:47:51,5,5,0,5,cancelled
1771,420,150,2025-01-20 18:17:23,25,25,0,0,completed
1772,561,58,2024-12-24 12:02:52,25,0,25,0,completed
1773,1495,396,2025-01-09 23:34:28,100,0,100,100,cancelled
1774,2691,300,2025-01-09 00:42:53,5,0,5,0,completed
1775,2232,322,2024-11-17 10:28:51,100,0,100,0,completed
1776,1025,12,2025-01-26 21:43:49,100,0,100,0,completed
1777,2366,440,2024-09-28 20:26:16,10,10,0,0,completed
1778,366,132,2025-01-10 17:53:19,20,0,20,0,completed
1779,2990,103,2024-12-14 23:23:33,50,0,50,0,completed
1780,3088,202,2024-12-19 20:19:59,100,0,100,100,cancelled
1781,2269,174,2024-11-20 21:37:39,10,0,10,0,completed
1782,4714,69,2024-12-26 01:03:52,20,20,0,0,completed
1783,1347,19,2024-09-20 15:25:43,20,0,20,60,completed
1784,4389,32,2024-10-17 12:12:04,10,0,10,10,cancelled
1785,2148,220,2024-11-29 11:30:05,100,0,100,0,completed
1786,2742,119,2024-10-20 16:07:15,50,0,50,0,completed
1787,2540,428,2024-10-26 22:24:55,10,0,10,10,cancelled
1788,3461,217,2025-01-07 18:41:10,5,0,5,50,completed
1789,2272,356,2025-01-04 06:49:41,5,5,0,5,cancelled
1790,3499,401,2024-09-21 08:48:42,20,0,20,0,completed
1791,4657,396,2025-01-09 01:28:45,100,100,0,100,cancelled
1792,2035,268,2024-09-01 05:06:27,5,0,5,0,completed
1793,1335,63,2024-11-25 11:21:23,25,0,25,50,completed
1794,47,61,2024-10-07 18:34:58,20,0,20,0,completed
1795,1846,386,2024-10-09 04:45:46,5,0,5,0,completed
1796,1727,306,2024-09-11 19:53:16,5,0,5,0,completed
1797,320,38,2025-01-02 12:55:15,20,0,20,20,cancelled
1798,3893,338,2024-09-11 03:54:10,10,10,0,0,completed
1799,3864,430,2024-11-07 00:20:25,10,0,10,0,completed
1800,983,7,2024-10-31 22:25:23,20,20,0,0,completed
1801,966,394,2025-01-10 03:19:29,10,10,0,100,completed
1802,170,448,2024-11-21 12:40:29,50,0,50,0,completed
1803,1587,482,2024-09-27 21:25:22,50,50,0,0,completed
1804,2751,113,2024-11-19 16:26:11,100,0,100,300,completed
1805,4870,130,2024-10-21 21:57:57,5,5,0,5,cancelled
1806,2991,384,2024-09-16 20:21:32,50,0,50,250,completed
1807,2080,376,2024-10-18 19:15:22,10,0,10,0,completed
1808,3819,345,2024-09-04 22:09:15,5,0,5,7.5,completed
1809,4086,266,2024-12-29 13:14:07,5,0,5,15,completed
1810,2913,88,2024-10-05 06:19:50,5,5,0,5,cancelled
1811,4196,98,2024-10-15 16:52:52,5,0,5,0,completed
1812,1102,285,2024-10-16 05:56:37,25,0,25,0,completed
1813,4571,40,2024-09-05 10:36:29,10,0,10,0,completed
1814,68,9,2024-10-29 19:31:21,20,0,20,0,completed
1815,1346,50,2024-12-08 08:04:24,100,0,100,0,completed
1816,2819,127,2024-09-27 13:33:48,20,0,20,0,completed
1817,1322,60,2024-10-19 22:09:59,5,5,0,5,cancelled
1818,4454,485,2024-10-15 07:37:12,20,0,20,0,completed
1819,1115,317,2024-09-02 21:55:54,100,0,100,0,completed
1820,648,423,2024-10-28 07:12:30,5,0,5,0,completed
1821,2681,131,2024-10-07 10:48:06,20,0,20,,completed
1822,4061,381,2024-11-16 07:05:51,10,0,10,0,completed
1823,3994,341,2024-09-15 02:52:33,100,0,100,100,cancelled
1824,4310,247,2024-12-14 15:42:42,100,0,100,0,completed
1825,3661,458,2025-01-06 13:00:10,20,0,20,0,completed
1826,1675,188,2024-10-22 22:52:01,5,0,5,0,completed
1827,3476,459,2024-10-08 04:41:46,50,0,50,0,completed
1828,3842,19,2024-09-21 00:02:45,20,0,20,0,completed
1829,1982,339,2024-12-10 20:00:15,100,0,100,0,completed
1830,3520,221,2024-10-13 12:34:51,100,0,100,0,completed
1831,1524,19,2024-09-20 06:31:07,20,10,10,200,completed
1832,3818,101,2024-10-24 06:35:37,5,0,5,0,completed
1833,253,183,2024-09-30 01:34:40,100,0,100,100,cancelled
1834,3164,10,2025-01-09 00:45:33,25,0,25,500,completed
1835,2722,48,2024-09-26 12:05:23,10,0,10,0,completed
1836,4182,362,2024-10-31 06:20:39,5,0,5,100,completed
1837,155,287,2024-10-24 06:21:46,100,0,100,0,completed
1838,1347,336,2025-01-18 21:07:21,20,0,20,0,completed
1839,4548,325,2024-09-26 18:42:34,20,0,20,20,cancelled
1840,91,208,2024-11-20 18:54:15,100,0,100,0,completed
1841,2242,164,2024-09-04 18:32:27,20,0,20,100,completed
1842,1933,289,2024-11-01 07:03:55,25,0,25,25,cancelled
1843,1194,149,2024-12-14 22:16:02,20,0,20,0,completed
1844,1434,224,2024-10-08 22:08:20,20,0,20,0,completed
1845,3251,393,2024-09-16 18:11:23,5,5,0,10,completed
1846,4793,144,2024-09-30 16:31:48,50,0,50,0,completed
1847,2414,315,2025-01-16 14:37:53,10,0,10,30,completed
1848,554,113,2024-11-19 22:34:39,100,0,100,0,completed
1849,1983,189,2024-10-07 05:30:39,50,0,50,0,completed
1850,2447,375,2025-01-10 09:58:49,100,0,100,0,completed
1851,1035,281,2024-10-12 15:58:54,50,50,0,150,completed
1852,848,400,2024-11-08 07:18:07,25,0,25,0,completed
1853,1969,196,2024-11-16 08:42:13,20,20,0,20,cancelled
1854,4688,122,2024-10-04 05:50:30,25,0,25,0,completed
1855,11,123,2025-01-28 03:46:39,10,0,10,0,completed
1856,1162,264,2024-12-15 11:24:07,5,0,5,0,completed
1857,1921,295,2024-11-24 06:24:06,100,0,100,0,completed
1858,1104,81,2024-10-21 13:51:29,20,0,20,0,completed
1859,256,26,2024-10-16 17:48:44,5,0,5,15,completed
1860,2510,248,2025-01-11 03:06:09,5,0,5,0,completed
1861,2251,442,2024-12-30 12:26:00,50,0,50,0,completed
1862,1155,345,2024-09-05 08:46:52,5,0,5,0,completed
1863,4662,337,2024-11-12 10:30:36,50,0,50,0,completed
1864,797,286,2024-09-16 18:34:43,50,5,45,0,completed
1865,3229,102,2024-09-23 17:03:41,100,0,100,0,completed
1866,601,73,2024-12-25 05:59:39,10,10,0,0,completed
1867,1575,50,2024-12-08 14:00:41,100,0,100,150.0,completed
1868,599,147,2024-12-01 22:53:20,25,0,25,25,cancelled
1869,794,368,2024-10-10 22:06:37,50,10,40,0,completed
1870,1252,48,2024-09-25 17:41:34,10,10,0,50,completed
1871,649,309,2024-09-06 20:26:46,5,0,5,0,completed
1872,2329,28,2025-01-24 01:25:36,100,0,100,0,completed
1873,4457,374,2025-01-25 11:56:12,25,0,25,0,completed
1874,2544,438,2024-11-20 08:04:58,50,25,25,0,completed
1875,1708,342,2024-10-15 20:26:51,25,10,15,37.5,completed
1876,3560,263,2025-01-01 09:14:25,10,0,10,0,completed
1877,245,236,2024-12-26 12:19:36,10,0,10,0,completed
1878,1572,275,2024-10-25 22:52:33,100,10,90,150.0,completed
1879,3479,45,2024-11-23 10:10:32,20,0,20,0,completed
1880,2877,458,2025-01-06 11:36:14,20,0,20,0,completed
1881,3299,159,2024-12-13 11:15:22,10,0,10,0,completed
1882,3241,49,2024-09-10 10:56:32,20,0,20,0,completed
1883,651,28,2025-01-25 00:25:17,100,0,100,0,completed
1884,2154,233,2024-10-05 14:06:31,10,0,10,0,completed
1885,3517,52,2024-10-20 22:24:33,10,0,10,0,completed
1886,2262,375,2025-01-11 00:14:57,100,0,100,0,completed
1887,2225,223,2025-01-22 10:55:48,20,20,0,0,completed
1888,562,259,2024-10-17 23:26:03,25,0,25,0,completed
1889,1675,475,2024-09-20 11:11:56,100,0,100,0,completed
1890,3699,250,2024-11-07 04:11:38,5,5,0,0,completed
1891,2690,221,2024-10-13 10:03:51,100,0,100,0,completed
1892,1996,57,2025-01-09 09:04:01,10,0,10,0,completed
1893,4294,367,2024-12-29 01:01:07,100,0,100,0,completed
1894,4449,279,2024-09-28 08:22:16,10,0,10,0,completed
1895,3454,336,2025-01-19 01:59:27,20,10,10,0,completed
1896,4525,152,2024-10-18 19:43:54,25,0,25,0,completed
1897,16,356,2025-01-03 04:31:01,5,5,0,5,cancelled
1898,1264,288,2024-10-24 09:08:07,50,0,50,0,completed
1899,4629,191,2024-12-22 06:40:15,50,0,50,0,completed
1900,312,482,2024-09-27 05:34:38,50,0,50,0,completed
1901,2545,231,2025-01-17 09:34:15,100,0,100,0,completed
1902,153,6,2025-01-09 15:56:02,20,0,20,20,cancelled
1903,1513,263,2025-01-01 04:53:40,10,0,10,0,completed
1904,2357,401,2024-09-21 07:11:34,20,0,20,40,completed
1905,746,333,2024-11-09 13:02:39,50,0,50,50,cancelled
1906,3710,459,2024-10-09 06:39:03,50,0,50,0,completed
1907,3599,223,2025-01-24 02:39:56,20,0,20,0,completed
1908,3909,27,2024-12-28 23:19:06,50,0,50,0,completed
1909,2187,187,2024-10-30 10:50:23,100,0,100,0,completed
1910,2689,294,2024-09-16 19:25:49,100,0,100,0,completed
1911,4358,492,2024-10-07 11:18:35,25,0,25,0,completed
1912,2562,156,2024-12-16 21:42:33,10,0,10,0,completed
1913,32,178,2024-09-26 00:43:02,5,0,5,10,completed
1914,74,260,2024-09-29 20:40:31,5,0,5,0,completed
1915,1459,459,2024-10-09 09:34:42,50,0,50,500,completed
1916,1457,222,2024-11-19 13:46:43,100,100,0,0,completed
1917,4233,246,2025-01-21 07:59:21,20,0,20,0,completed
1918,291,175,2024-12-24 18:30:39,100,0,100,200,completed
1919,4640,416,2025-01-17 23:38:14,50,0,50,0,completed
1920,1183,130,2024-10-22 11:18:23,5,5,0,5,cancelled
1921,4553,496,2024-12-06 15:29:08,20,0,20,0,completed
1922,1187,37,2025-01-07 14:53:08,5,0,5,0,completed
1923,2875,199,2025-01-27 20:47:58,50,0,50,0,completed
1924,92,60,2024-10-19 20:41:33,5,0,5,5,cancelled
1925,4899,328,2024-10-23 02:26:51,5,0,5,0,completed
1926,4454,367,2024-12-30 01:29:03,100,0,100,0,completed
1927,2832,324,2024-11-18 02:48:36,5,0,5,0,completed
1928,3594,340,2024-11-30 02:13:58,5,0,5,100,completed
1929,3827,459,2024-10-08 06:26:55,50,0,50,0,completed
1930,2049,359,2024-12-08 19:43:47,20,0,20,0,completed
1931,2866,156,2024-12-17 23:43:44,10,0,10,50,completed
1932,3511,466,2024-09-30 17:11:13,100,0,100,0,completed
1933,1465,29,2024-11-28 03:48:56,50,0,50,0,completed
1934,1365,26,2024-10-18 06:57:48,5,0,5,0,completed
1935,2391,451,2025-01-20 22:59:55,10,0,10,0,completed
1936,2337,477,2024-12-18 08:44:09,50,0,50,0,completed
1937,2809,349,2024-09-02 16:18:04,20,20,0,100,completed
1938,2461,37,2025-01-08 13:46:21,5,0,5,0,completed
1939,2094,214,2024-10-16 11:18:31,100,0,100,0,completed
1940,4523,229,2025-01-01 05:25:29,50,0,50,0,completed
1941,2129,105,2025-01-24 05:38:51,20,0,20,20,cancelled
1942,387,100,2024-10-08 12:38:59,50,0,50,0,completed
1943,3438,435,2024-12-19 15:46:51,20,0,20,0,completed
1944,4040,415,2024-10-21 20:31:06,10,0,10,0,completed
1945,2452,385,2024-11-29 07:26:37,100,0,100,0,completed
1946,249,192,2024-10-23 05:29:56,10,0,10,10,cancelled
1947,1996,92,2024-12-09 12:40:01,100,0,100,0,completed
1948,2950,268,2024-08-31 04:33:31,5,0,5,0,completed
1949,3699,73,2024-12-25 18:13:53,10,10,0,0,completed
1950,1110,377,2024-10-03 00:09:50,20,0,20,0,completed
1951,3744,138,2024-12-04 06:02:08,25,0,25,0,completed
1952,3586,214,2024-10-17 02:57:24,100,0,100,500,completed
1953,4334,469,2024-09-12 20:29:35,5,0,5,15,completed
1954,1150,38,2025-01-01 04:59:59,20,0,20,20,cancelled
1955,100,243,2024-11-08 19:03:58,100,0,100,0,completed
1956,916,25,2025-01-27 21:04:33,20,0,20,20,cancelled
1957,768,403,2024-10-09 15:30:43,25,25,0,0,completed
1958,471,430,2024-11-05 20:14:12,10,0,10,100,completed
1959,1638,402,2025-01-28 04:12:55,10,0,10,0,completed
1960,4129,213,2024-09-29 23:40:29,25,0,25,0,completed
1961,2968,43,2024-11-18 05:08:44,5,0,5,10,completed
1962,713,126,2025-01-06 11:40:41,20,0,20,400,completed
1963,4521,339,2024-12-11 10:40:48,100,0,100,500,completed
1964,3911,32,2024-10-17 08:58:47,10,0,10,10,cancelled
1965,3525,255,2025-01-08 11:03:19,5,0,5,0,completed
1966,2195,33,2024-12-07 21:23:51,20,0,20,0,completed
1967,1472,133,2024-12-06 09:21:46,5,0,5,0,completed
1968,2247,349,2024-09-02 00:59:40,20,0,20,0,completed
1969,484,138,2024-12-03 04:00:31,25,0,25,250,completed
1970,4025,314,2024-10-05 07:18:02,100,0,100,0,completed
1971,117,327,2024-11-20 17:31:07,50,0,50,0,completed
1972,2072,393,2024-09-16 22:24:55,5,0,5,0,completed
1973,3959,198,2024-11-14 15:37:24,5,0,5,10,completed
1974,419,50,2024-12-07 07:04:45,100,0,100,200,completed
1975,3983,323,2024-10-14 14:35:00,20,0,20,0,completed
1976,1397,145,2024-09-24 06:25:41,25,25,0,125,completed
1977,1203,328,2024-10-22 23:17:14,5,0,5,0,completed
1978,1877,422,2024-12-01 01:00:49,50,0,50,0,completed
1979,697,287,2024-10-24 19:51:48,100,0,100,0,completed
1980,1852,162,2024-09-09 19:31:36,20,0,20,400,completed
1981,838,134,2024-09-19 14:34:02,20,20,0,0,completed
1982,1778,180,2025-01-05 20:31:58,10,10,0,0,completed
1983,4223,218,2024-11-21 12:15:48,50,0,50,0,completed
1984,4925,213,2024-09-28 08:49:44,25,0,25,0,completed
1985,3880,438,2024-11-20 01:36:43,50,0,50,0,completed
1986,4680,40,2024-09-05 16:20:49,10,0,10,200,completed
1987,2103,405,2024-10-10 13:15:43,100,0,100,0,completed
1988,3407,245,2024-11-11 20:48:35,10,10,0,20,completed
1989,3839,171,2025-01-22 20:20:33,20,0,20,0,completed
1990,2622,302,2024-12-18 21:08:54,20,0,20,0,completed
1991,1714,474,2024-11-20 01:31:14,20,0,20,0,completed
1992,2794,96,2024-12-09 23:24:47,10,0,10,50,completed
1993,2256,385,2024-11-30 07:35:17,100,0,100,0,completed
1994,3830,45,2024-11-24 23:40:25,20,0,20,0,completed
1995,504,210,2024-10-23 11:09:09,5,5,0,0,completed
1996,325,469,2024-09-12 11:49:40,5,0,5,0,completed
1997,4780,188,2024-10-23 07:07:04,5,5,0,0,completed
1998,2948,38,2024-12-31 21:34:17,20,0,20,20,cancelled
1999,4742,156,2024-12-17 19:07:42,10,0,10,200,completed
2000,2369,486,2024-09-26 22:26:42,5,5,0,5,cancelled
2001,3957,371,2024-09-04 16:49:34,5,0,5,10,completed
2002,4205,175,2024-12-23 14:51:39,100,0,100,2000,completed
2003,30,453,2025-01-14 20:45:11,20,0,20,20,cancelled
2004,1905,412,2024-11-02 23:11:16,25,0,25,0,completed
2005,1746,223,2025-01-22 10:39:34,20,0,20,0,completed
2006,1919,437,2024-11-19 10:30:50,5,0,5,0,completed
2007,1458,125,2024-09-30 06:00:55,10,0,10,0,completed
2008,3998,372,2024-09-12 14:38:00,50,0,50,0,completed
2009,2437,207,2025-01-06 21:53:09,20,10,10,0,completed
2010,2808,178,2024-09-26 06:54:23,5,0,5,0,completed
2011,4884,96,2024-12-10 04:43:05,10,0,10,20,completed
2012,2200,414,2024-11-26 16:17:45,50,0,50,0,completed
2013,1570,185,2024-10-25 05:00:42,50,0,50,0,completed
2014,1670,125,2024-09-30 20:12:21,10,0,10,30,completed
2015,4319,213,2024-09-28 05:46:44,25,0,25,0,completed
2016,2691,330,2024-12-19 20:58:58,20,0,20,0,completed
